dwell_avg,flight_avg,traj_avg,day_type,label
0.10345357656478882,1.2062115560878406,533.2783051420921,0.0,1
0.10602876923301004,3.9839784015308726,904.3741722218734,0.0,1
0.09186412737919734,0.8192620888734475,438.88141397048093,0.0,1
0.08284879342103615,0.7858238525879688,511.8114155350556,0.0,1
0.09402347823320809,0.7905692528870146,346.0433877783091,0.0,1
0.09120174733603872,0.836844990893108,313.84020351264127,0.0,1
0.0878444818349985,0.8249895205864539,365.2656424247372,0.0,1
0.08259852727254231,0.7974022901975192,411.5856371091259,0.0,1
0.07888605655767979,0.8478568150446966,328.0986863377254,0.0,1
0.08325777909694573,0.7028243358318622,425.1755110983992,0.0,1
0.09772011845610863,0.8003013078556505,293.94998022543814,0.0,0
0.12412747358664489,0.8924645093771127,295.7797087610663,0.0,0
0.0926979138300969,0.5701295840434539,298.9934086224326,0.0,0
0.07551365632277268,1.5359833240509033,345.8664404554641,0.0,0
0.09298894405364991,0.6369520596095494,448.94217484192956,0.0,0
0.12864347604604867,0.7039319001711332,268.948374337974,0.0,0
0.10066727033028236,0.24136938498570368,520.4694428273827,0.0,0
0.10285175508923,0.8978157705730863,530.8909020072947,0.0,0
0.10797268814510769,0.8240161273214552,655.1441213661004,0.0,0
0.13409111234876844,1.5505944159295824,563.7449424803843,0.0,0
