dwell_avg,flight_avg,traj_avg,day_type,label
0.11874592569139268,1.4289191563924153,398.9898415780003,0.0,1
0.11122818491352138,0.8477353871758304,204.78894960836502,0.0,1
0.10869246289349985,0.7074225778165071,379.35599171832786,0.0,1
0.11525573841361113,0.6422717016796733,432.6669023043719,0.0,1
0.11845205624898275,0.7136603673299153,407.6024002385571,0.0,1
0.11992042563682379,0.792103135308554,364.3263100914427,0.0,1
0.10913821234219316,0.9802565090898154,361.9283639567484,0.0,1
0.1124557412188986,0.9857935594475787,266.05495524851517,0.0,1
0.12744301816691522,0.5823935062988944,265.8822526446018,0.0,1
0.12357175072958303,0.6781284642774005,304.35389123483594,0.0,1
0.0991806750204049,0.6617636213115617,290.46699930900087,0.0,0
0.12636090339498318,0.6673885659968599,248.53622239083725,0.0,0
0.09819467677626499,0.5802109740501227,344.50135379363047,0.0,0
0.07373218811475314,1.1574728443072393,367.70822643597734,0.0,0
0.08881951868534088,0.3914671055972576,320.39821998316637,0.0,0
0.1061143583180953,0.316644269592908,349.32603885141276,0.0,0
0.12028291167282476,0.7045401945346739,761.284156150873,0.0,0
0.08244968015094135,0.6924592007038205,326.21470146905483,0.0,0
0.09264017086403042,0.6249143189074946,477.2918932296081,0.0,0
0.13665868784930255,0.8895635024921315,613.0278734905006,0.0,0
