dwell_avg,flight_avg,traj_avg,day_type,label
0.15252609888712565,9.9053524684906,305.0108280698746,0.0,1
0.13543136164827166,2.2469596412946595,330.62658538646986,0.0,1
0.13336109403354018,1.8035515635760861,432.0032583821592,0.0,1
0.13186154931278551,2.550193435054714,383.3591117149932,0.0,1
0.11762441390471932,7.334422941607331,310.9418780249973,0.0,1
0.13485501250442194,2.055788463475753,373.360506082412,0.0,1
0.1256980409427565,1.679934681678305,252.3530727621753,0.0,1
0.11971001722374741,1.3592539174216134,322.82661191390844,0.0,1
0.12273699045181274,3.44628653049469,318.05048740539087,0.0,1
0.13499106193075375,1.1635061234843975,324.59660671230125,0.0,1
0.10878250765246014,1.704788130383159,337.9706153085358,1.0,0
0.15813192228476206,2.967892443140348,324.4125268374938,0.0,0
0.1041440021160037,0.7246673273485761,356.81829170412016,0.0,0
0.11793026258779127,1.463667492533839,305.17064483766717,0.0,0
0.09378272692362467,0.5323923534817165,406.0590629373614,0.0,0
0.1115009063898131,1.3814513738765273,293.4821755870142,0.0,0
0.12334482213284106,2.0328084103604582,610.9767870542025,0.0,0
0.12358785784521768,1.4651103962299437,279.29273233074093,0.0,0
0.14488150352655454,3.0767194614853968,436.1532757696736,0.0,0
0.08778668004412983,1.1397810204084529,615.6815442906245,0.0,0
