dwell_avg,flight_avg,traj_avg,day_type,label
0.08420574359404735,0.35287139965937686,667.3301236322532,0.0,1
0.08257652759552002,0.3225105762481689,667.1978073568209,0.0,1
0.07700631732032412,0.4598136288779123,373.280849665429,0.0,1
0.07909699167524065,0.368082332611084,550.7610167092603,0.0,1
0.08055374839089134,0.3561938405036926,410.55193079616765,0.0,1
0.08451294898986816,0.2288010770624334,600.29430077124,0.0,1
0.08151953164921251,0.3379747091337692,336.9626146908501,0.0,1
0.07908118398565996,0.40926770578350935,410.9056795311805,0.0,1
0.08067373169793023,0.44888163142734105,434.6185289746444,0.0,1
0.08029084735446507,0.38324188126458064,642.818632296337,0.0,1
0.10158721750432795,0.2950942646373402,644.3362590251315,1.0,0
0.0867704433553359,0.36841730861102834,657.9505398197988,1.0,0
0.10699042819795154,0.9097215618406024,280.67387423970195,1.0,0
0.06841202841864692,0.7603702068328857,390.41928354402216,0.0,0
0.12611210913885207,0.9752865064711798,249.73500250140992,0.0,0
0.19092148258572533,0.6691457941418603,499.28267907386834,0.0,0
0.10087416065273,1.7786786983262246,379.00709054161547,0.0,0
0.12989962100982666,0.27953447046734037,492.2807721638313,0.0,0
0.07089737786187066,0.546388202243381,497.243417282759,1.0,0
0.07390883619135076,0.600770092010498,348.23429651329815,1.0,0
