dwell_avg,flight_avg,traj_avg,day_type,label
0.09426967302958171,0.7372187603087652,212.98880553258599,0.0,1
0.08508285416497124,0.5444388548533122,306.49719708368144,0.0,1
0.08890379928961033,0.5081046965064072,319.093317262865,0.0,1
0.07939306701101907,0.5309198018981189,310.5380595838397,0.0,1
0.0815116137993045,0.4959368356844274,325.9173679301826,0.0,1
0.08287009663052029,0.5894743071662055,310.3321567428933,0.0,1
0.07704433580724204,0.463159846096504,299.56023988276746,0.0,1
0.0810557238909663,0.46974535377658144,433.4973303054186,0.0,1
0.08593055678576958,0.46017580497555616,341.8217277726197,0.0,1
0.08694850526204924,0.6441331607539479,322.3723867458188,0.0,1
0.214585542678833,0.6825832544371139,430.3423350206173,0.0,0
0.13138062702982048,0.8476960533543637,821.2310389867307,0.0,0
0.11567160695098168,0.369701623916626,909.2613257616404,1.0,0
0.0974163136831144,0.45775179165165597,516.6048421133179,0.0,0
0.10735530388064501,0.5367176939801472,880.1090732925087,0.0,0
0.09271927440867704,0.48464664290933046,608.3554101628293,0.0,0
0.08610550923780962,0.5550000017339533,456.0028300001583,1.0,0
0.11242034268933673,0.6531927031139995,449.70726232842236,0.0,0
0.07643943362765843,0.48567639015339037,725.4371300440298,0.0,0
0.1341026484966278,1.1927011787891388,364.401493164072,0.0,0
