dwell_avg,flight_avg,traj_avg,day_type,label
0.14595751023628342,2.7693884842832324,399.9318271943085,1.0,1
0.14751965349370783,1.513567404313521,296.4099216620199,1.0,1
0.13293092195377793,1.082313620766928,288.3128274091356,1.0,1
0.12926527511241825,1.013841751009919,358.99194151244217,1.0,1
0.12461841383645701,0.9312383906785832,362.9497117069861,1.0,1
0.13854449848796047,1.0135781598645588,349.81878363495605,1.0,1
0.12763094902038574,0.8631274700164795,237.4357234606224,1.0,1
0.12447849672232102,1.7131109202086037,330.54133604703145,1.0,1
0.12504944614335603,1.108358018538531,299.3221603041987,1.0,1
0.1244813601175944,0.8385744435446603,266.2631373526944,1.0,1
0.1481724218888716,0.6385950121012601,315.47635659644527,1.0,0
0.1248390776045779,1.1682981886762254,261.6439547459452,1.0,0
0.12414656934284028,0.8944195111592611,471.24146915099647,1.0,0
0.12103494378023369,0.8535551636718041,493.88062429039275,1.0,0
0.11525873515916907,0.967277018920235,308.12914404860345,1.0,0
0.11931784336383526,2.339674032651461,751.822412345365,1.0,0
0.1549983574793889,1.7382459151439178,442.76532266799353,1.0,0
0.13190474835309116,1.0291502692482688,325.5767478802557,1.0,0
0.15415995915730793,1.2657433244917127,422.47356459216445,0.0,0
0.12214345335960389,0.5235355079174042,822.4170203400934,0.0,0
