dwell_avg,flight_avg,traj_avg,day_type,label
0.0902297845700892,0.7070968092941656,237.08658542031958,0.0,1
0.08234608173370361,0.6182178996858143,403.75831163292924,0.0,1
0.0839879870414734,0.5659710705280304,321.89267799470696,0.0,1
0.082258802652359,0.6224233746528626,385.617861058085,0.0,1
0.08495727399500405,0.6922767743831728,404.2171653724834,0.0,1
0.09217795303889684,0.7812595991861253,376.47360793174806,0.0,1
0.09021710356076558,0.7320554405450821,371.9329816316995,0.0,1
0.0920337438583374,0.5798689484596252,321.07165159714776,0.0,1
0.08899922370910644,0.6064716219902039,388.56113605599126,0.0,1
0.08656027913093567,0.6263814210891724,297.5624726470235,0.0,1
0.13716614523599313,1.631531183109727,394.48254134335747,1.0,0
0.1667470932006836,2.4987636625766756,290.7133428461422,0.0,0
0.09378493967510405,0.8217868918464297,327.42334260164273,0.0,0
0.12823865413665772,1.5512485206127167,463.08659478863996,0.0,0
0.11516109108924866,1.7876291513442992,325.7766661033186,0.0,0
0.09850081205368041,1.8640725076198579,597.3158602231493,0.0,0
0.13302796483039855,2.6017197132110597,305.6971313106053,0.0,0
0.1353099857057844,1.8581309432075137,848.8882800790022,0.0,0
0.08397581577301025,1.2282689571380616,681.4521653363165,0.0,0
0.13845712542533875,1.0929734706878662,285.96731341261903,0.0,0
