dwell_avg,flight_avg,traj_avg,day_type,label
0.15993325761023988,0.908617192126335,316.411798549842,0.0,1
0.12402551372845967,0.7149150172869364,219.1001715376718,0.0,1
0.13806656349536983,0.6707334906555885,307.25913642081724,0.0,1
0.13019280317353038,0.6565709055923834,271.97295474700394,0.0,1
0.13692549961369213,0.6254792911250416,242.67818525329764,0.0,1
0.14119405862761708,0.6704942191519389,270.7556080836165,0.0,1
0.13339169432477252,0.5490604377374416,281.6936843965457,0.0,1
0.13134009423463242,0.5989749742590863,341.4379506372289,0.0,1
0.14250369188262196,0.5449879169464111,289.26029885458036,0.0,1
0.1339558450187125,0.5735502359343738,287.3318270434258,0.0,1
0.1349171311767013,0.27798257933722603,733.1539881786191,0.0,0
0.1678478717803955,0.8611334300622707,607.922692186138,0.0,0
0.10608570168658,0.3882473619972787,744.1235200073187,0.0,0
0.13135099411010742,0.6157088901685632,453.48678803965765,0.0,0
0.12141233266786088,0.5632816026377123,293.6282992991037,0.0,0
0.1226562697712968,0.6116071270733345,962.8723378811469,0.0,0
0.11700281864259302,0.8200989409190852,258.5306799040135,0.0,0
0.14166922195284976,0.4711912613289029,339.6097048898533,0.0,0
0.11857241253520168,0.5610821136208468,366.04371717562674,0.0,0
0.11772901837418719,0.37292356025881884,706.8342783730259,0.0,0
