dwell_avg,flight_avg,traj_avg,day_type,label
0.11226996649866519,0.8965784933256067,405.7152128123621,1.0,1
0.11619086887525476,0.7788356646247532,259.0802218441798,1.0,1
0.1275906977446183,0.6853080728779668,225.90189326911639,1.0,1
0.12763726252775925,0.8241298978145306,239.57478217659246,1.0,1
0.12695323902627695,0.8298671245574951,264.4828223851876,1.0,1
0.12114379803339641,0.6916104902823766,326.83173918065603,1.0,1
0.12320419498111891,0.6496666255204574,347.39768746653056,1.0,1
0.12461873531341552,0.6315873098373413,400.7818326337088,1.0,1
0.12544295688470206,0.7723365128040314,313.6087798093615,1.0,1
0.12231205339017122,0.562862401423247,365.81176102523375,1.0,1
0.14541115659348508,0.7943128474215244,406.37949346610054,1.0,0
0.11782372516134511,0.7330783190934554,288.5394730285261,1.0,0
0.11908932442360735,0.57377416529554,505.3263579117685,1.0,0
0.11732835355012314,0.6974474398986154,604.6762326308799,1.0,0
0.12413970181639765,1.4934435125807641,306.008277183734,1.0,0
0.13020292241522607,2.295721708460057,322.1144703624156,1.0,0
0.11301593482494354,2.5191136250893273,621.3900621374003,1.0,0
0.13311333656311036,1.2297032535076142,345.36765932845634,1.0,0
0.12045767784118652,0.544618501663208,1289.3560982869576,0.0,0
0.13932294430940048,0.7881417844606482,418.3508542871476,0.0,0
